time_sec,heart_rate,spo2,systolic_bp,diastolic_bp,motion,event,target,heart_rate_mean,heart_rate_std,heart_rate_z,spo2_mean,spo2_std,spo2_z,systolic_bp_mean,systolic_bp_std,systolic_bp_z,diastolic_bp_mean,diastolic_bp_std,diastolic_bp_z,hr_anomaly,spo2_anomaly,bp_anomaly,anomaly,risk_score,confidence,alert
1226,63.967193449785626,98.87026483242882,118.80660043977824,79.56736058592443,0.121298421626273,normal,0,69.55425293015892,12.39554911925733,-0.4507310992534749,98.08023597362136,2.3063743205684175,0.3425414737590183,119.15927808576046,2.729585047370437,-0.12920558981006292,80.00337387610449,2.1413393114673736,-0.2036170950792822,False,False,False,False,0,0.9595671927912424,False
1227,64.26718449619128,98.92492695409186,121.7689137263284,78.53036605153491,-0.190739686647687,normal,0,67.9313668366767,9.324165799661007,-0.39297696107233976,98.3763753712989,1.7391104000640591,0.3154207937418738,119.37090973691465,2.6752537262791165,0.8963650684262467,79.95304792548164,2.1581210400872193,-0.6592224659879282,False,False,False,False,0,1.0,False
1228,63.83849965532837,98.9642921379126,121.00747353590704,79.78652158288936,-0.0529831833362839,normal,0,66.61707166265306,6.532571772280579,-0.4253412138715265,98.6178635821018,1.2033680545858825,0.2878824599760595,119.39284251854228,2.6862278555001757,0.6010774603720701,79.96178955603702,2.1568551228105832,-0.08126089290562281,False,False,False,False,0,1.0,False
1229,63.70806133748946,99.00374167247638,119.30418774632614,81.80894132591467,-0.1804790969280489,normal,0,65.61947427510988,4.094340423427205,-0.4668426999092697,98.80027767359199,0.7256973798387085,0.2803703093562349,119.388970997189,2.686270565099963,-0.03156169447872235,79.89824111537993,2.0687324431327028,0.9236091486250145,False,False,False,False,0,1.0,False
1230,64.1684883963414,99.15258406555644,120.39136027562763,82.2587897705264,0.2488094784237564,normal,0,64.9714097117383,2.2892288459607566,-0.3507387724969569,98.92677740198565,0.32506949421029124,0.694641200089715,119.49359586091481,2.661201508887166,0.3373530383605721,79.9408878441179,2.1046640568848356,1.1013168200531218,False,False,False,False,0,0.9170635071920812,False
1231,64.8098355957127,99.11534498389383,119.66899167486986,77.24968170190924,-0.0862716273743863,normal,0,64.63914880942176,1.3458503600461313,0.12682449056601863,98.98674548662764,0.11722041062376465,1.0970742772685895,119.30403626919424,2.420924538604419,0.15075042606904232,79.86956141730363,2.159538768075923,-1.213166327052612,False,False,False,False,0,1.0,False
1232,64.9576663367175,99.28485120295784,118.1539585481008,80.22988024075401,-0.1443676394524802,normal,0,64.61320356620419,1.3314007003792883,0.2587220890113493,98.99609674522257,0.12924357106154327,2.2341881717100374,119.26704270243562,2.4300233739563253,-0.45805491678156157,79.8903477646883,2.159918409912641,0.15719689896964478,False,False,False,False,0,1.0,False
1233,66.38690419134733,99.28735507598074,122.9402483563736,77.1314691820772,-0.0102650987698285,normal,0,64.62720283882508,1.348227149854725,1.3051964965338776,99.0041154660546,0.13954919808579483,2.0296756542592664,119.33639568657344,2.505560112809769,1.4383421301190624,79.80862363794671,2.2175544200813557,-1.2072553582569105,False,False,False,False,0,1.0,False
1234,66.66537957044204,99.27189192503056,118.730778740274,81.76843434195455,-0.0415098659933816,normal,0,64.60264810723922,1.3018585470881245,1.5844512968145026,99.01077132574737,0.1474475826009564,1.7709384899844043,119.3579516277338,2.4971825627213704,-0.25115219720912774,79.71976255770764,2.074610687456463,0.987496977931142,False,False,False,False,0,1.0,False
1235,66.26963259538597,99.06353423899743,119.73944956124556,80.8447678011663,0.1376986787732007,normal,0,64.54639937707934,1.1829513604338917,1.456723645572859,99.0107379740433,0.14743511493656275,0.358098306342123,119.39070141518236,2.4954708642260552,0.1397524415382673,79.70288922653732,2.0629117420974947,0.553527594674484,False,False,False,False,0,0.954100440408933,False
1236,66.01342221315576,99.06623121112408,115.75462470102748,78.15762873809854,0.2432094451857775,normal,0,64.49469546707569,1.075505190100208,1.412105455240595,99.00933226337203,0.14667088813048912,0.3879362051822078,119.21674755813177,2.562344670167882,-1.3511542367473366,79.73528752929221,2.0293751141716077,-0.7774111253146373,False,False,False,False,0,0.9189301849380742,False
1237,65.56178381571836,98.92895205945364,120.82213381153444,83.06829114010233,0.2447246502044999,normal,0,64.46268820239463,1.0262520327731368,1.070980205860106,99.0060850843686,0.147357480939389,-0.5234415275237885,119.27737712349695,2.578586221823703,0.599071178990853,79.85385989716903,2.117817818911334,1.5178034740427684,False,False,False,False,0,0.9184251165985,False
1238,64.29739212763369,98.95187443278688,118.16825520856362,80.67002696001478,-0.0763814721184949,normal,0,64.41514313701494,0.9984789924788777,-0.11793038237982002,99.00694997713943,0.14694635752385485,-0.37480033721561734,119.21598862809357,2.582464678667921,-0.4057106485074508,79.8777696257029,2.123015253435252,0.3731755261908421,False,False,False,False,0,1.0,False
1239,64.3548796562338,98.97372918740976,118.56945402252629,80.45038496093326,0.0610227266295309,normal,0,64.42560642693387,0.9960646460214039,-0.07100620525240758,99.01199537230919,0.14293390266789843,-0.26771944363918687,119.08762130064244,2.512448503790506,-0.20623995967853612,79.96662033796494,2.087891350158002,0.23170009441904815,False,False,False,False,0,0.9796590911234897,False
1240,64.4883149948623,99.03380639355666,117.48131741734667,79.64177703530808,0.2976999820580898,normal,0,64.45250228561484,0.9861217056143797,0.03631672342628294,99.02025980618394,0.1364283888741956,0.09929449057122063,119.05546783250587,2.527073714235652,-0.622914324299922,80.07354326962503,1.9801009129117835,-0.21805264140908404,False,False,False,False,0,0.9007666726473034,False
1241,64.75835151287959,98.9432348442382,119.62801065633496,79.98392413133068,0.305399761675001,normal,0,64.52260748758523,0.9269236149749053,0.2543295062136638,99.02594657173255,0.12910988746535929,-0.6406304669464897,119.17628430604081,2.4619339510146907,0.18348434981692824,80.0333031818836,1.9688404597128604,-0.025080270120066684,False,False,False,False,0,0.8982000794416664,False
1242,64.96146270258328,99.00334645213432,113.98058215488902,79.23703499715442,-0.1751812309387071,normal,0,64.57289408825125,0.9076080009196906,0.42812383092512235,99.03510164346207,0.11641911807546991,-0.2727661216876881,119.12826347350496,2.550172278410231,-2.018562181934228,80.06151321483793,1.950471077247841,-0.4227072256036031,False,False,False,False,0,1.0,False
1243,65.73616735546878,98.83810998841228,122.04707103873976,78.5175830075675,0.1184490433286689,normal,0,64.63608510655483,0.9207518310536839,1.1947652036217453,99.0351962846481,0.11625210107867,-1.6953353479816913,119.0526552711576,2.421458630044033,1.2366165295699074,79.92884787385285,1.914079059250122,-0.7373075106094316,False,False,False,False,0,0.9605169855571104,False
1244,65.71431610728739,98.87946775348549,119.88400567596231,82.4582611752108,0.0846411145543654,normal,0,64.69905319424018,0.9279556931892379,1.0940855479402365,99.03332627601829,0.11834238083740492,-1.3001134626841138,118.95567412363212,2.3227206629972716,0.39967421271064946,80.01024361751935,1.969060435124785,1.2432414536511194,False,False,False,False,0,0.9717862951485449,False
1245,65.40857590935535,98.93229749458648,118.59814319639338,79.01451482066864,0.1852775088889399,normal,0,64.75007497772508,0.9233190005282887,0.7131889750492538,99.02787471027554,0.11912748277034071,-0.80231037764241,118.84336559679313,2.252468779979453,-0.10886827936500466,80.00901203289241,1.9696922545388802,-0.5048997933215696,False,False,False,False,0,0.9382408303703533,False
1246,64.87347250088838,98.97107089551224,115.35530800262724,78.94718392453656,0.2487235135675575,normal,0,64.72957755811198,0.9131326783647646,0.15758382783330604,99.02458154476547,0.11929208226761077,-0.4485683226920689,118.73214781080125,2.3408468620413045,-1.442571858472315,80.13503374038667,1.758843354914811,-0.6753585033771513,False,False,False,False,0,0.9170921621441475,False
1247,64.2281368855104,99.00331267058851,121.29920005943993,79.74141181970224,-0.2081952018588411,normal,0,64.70365738227561,0.9160550268752622,-0.5190959962167908,99.02060600509844,0.11789272878184547,-0.14668703225904609,118.90876248054802,2.3275031194572295,1.0270394737212434,80.04492627773489,1.704855791555183,-0.17802940256652638,False,False,False,False,0,1.0,False
1248,64.44183463475699,99.05727348114786,118.09701731911476,82.84902896170962,-0.138135661006915,normal,0,64.70335072890997,0.9161440451320527,-0.28545303060424954,99.02064555868984,0.11790524166328521,0.3106555903818616,118.87355988586813,2.3316629216841704,-0.33304237912419926,80.1203254542822,1.7781044101959718,1.5346137672121767,False,False,False,False,0,1.0,False
1249,64.15043810826509,98.94245264462076,123.91826061074494,82.26233178739463,0.1815217512615185,normal,0,64.69012196496672,0.9213256618833351,-0.5857688318356724,99.0155198886764,0.11784878977075527,-0.6200084379124283,119.01350401002156,2.503845511861312,1.9588894672168768,80.22561616178317,1.8090757926237169,1.1258321148930965,False,False,False,False,0,0.9394927495794938,False
1250,63.943892006243765,99.0003643814497,121.45895688698934,79.21030326086503,0.0296061509699973,normal,0,64.69088543655985,0.9206755891439419,-0.8113535746186712,99.01394025478264,0.11771936430289733,-0.11532404556660951,119.17529107292927,2.4996812652940505,0.913582801842311,80.25864569631736,1.7799961166936227,-0.5889577093008737,False,False,False,False,0,0.9901312830100009,False
1251,64.14767198770278,98.9899366537237,124.60396706606136,82.45357085111735,-0.4454482415111629,normal,0,64.7175359162615,0.8915797299298199,-0.6391620507159512,99.00967347953039,0.11612889634200482,-0.16995619891678765,119.47572227310283,2.5938895201323025,1.9770482717771871,80.23382531075251,1.7423877576117655,1.2739675945653877,False,False,False,False,0,1.0,False
1252,64.65590655772044,98.96296609033864,120.41091012236572,80.21624034085667,-0.3332564884291599,normal,0,64.76523696791692,0.8460866897565756,-0.1292189222689848,99.00885071163496,0.1163774916177674,-0.39427401861373795,119.66245053782208,2.443643823782264,0.30628832944449963,80.31198130215925,1.6843939023479548,-0.056840007060773565,False,False,False,False,0,1.0,False
1253,64.72714546090695,99.00500628513892,123.23346828348646,78.31314946398393,0.1325146282597956,normal,0,64.80668095898471,0.8108727945309813,-0.09808628260091595,99.00785183683293,0.11627411041603208,-0.02447278834322618,119.70449349518393,2.49506236707109,1.4143833977365208,80.2803294481789,1.7134618584242869,-1.1480734015310996,False,False,False,False,0,0.9558284572467348,False
1254,64.87550846986542,99.11663198732865,121.38831313589463,79.04774130399319,0.1678221845143306,normal,0,64.83499364227298,0.7973955881687087,0.05080894375838227,99.01347513117057,0.11735073037027512,0.8790474148102053,119.87130643123405,2.431893170543158,0.6237966054741492,80.21060448484153,1.7198422530032855,-0.6761452562394464,False,False,False,False,0,0.9440592718285564,False
1255,66.299128753341,99.04622646186564,118.6470557633886,82.74650773856746,-0.2698975408560528,normal,0,64.88922157950404,0.8401221437663876,1.6782168929819428,99.0195026152743,0.11408129074539672,0.2342526668196582,119.79526725794207,2.43336909166981,-0.47186080339565795,80.20543696679222,1.7116917454857408,1.484537609342819,False,False,False,False,0,1.0,False
1256,66.49162292653304,99.04342343811648,120.5616300554524,84.16569052713822,0.2198335124255683,normal,0,64.97336922872896,0.8704632273684288,1.7441905069258878,99.02527456879722,0.11059751705116322,0.16409834328257264,119.85376824513122,2.429874750905336,0.2913161717728198,80.35871463149935,1.8526627234113704,2.0548672176169,False,False,False,False,0,0.9267221625248105,False
1257,67.42578974073508,99.11448018173068,117.4980412006232,80.63963351750641,-0.0394294662183303,normal,0,65.07865607021374,0.9676952818577735,2.4254883892947543,99.0315930097185,0.11008035141941694,0.7529697256903728,119.7114058276077,2.4388953392872437,-0.9075275151541953,80.42902354703173,1.820630550276269,0.11567968605312018,False,False,False,False,0,1.0,False
1258,67.12795647894625,99.14630746229986,126.20633829892311,78.86692567663397,-0.2044948259576063,normal,0,65.188304631001,1.0078579303058874,1.9245290329327995,99.0376601871981,0.11125281992522884,0.9765799660159585,119.88470131970824,2.70441223315869,2.337527134992785,80.39837035015655,1.8394651100888733,-0.8325489106170622,False,False,False,False,0,1.0,False
1259,67.40363028812062,99.15145978573943,119.69740467088376,79.75016506465211,-0.1120591780097047,normal,0,65.31149026268871,1.0458268002285511,2.000465110451088,99.04258412430686,0.11295574913026847,0.963878884172725,119.89780855052683,2.7024538677977836,-0.07415626295459556,80.32974447478114,1.823358961170751,-0.31786358170356604,False,False,False,False,0,1.0,False
1260,66.98141611525497,99.0491694966527,120.07863087455596,78.47511163612216,-0.2445486452097607,normal,0,65.40525451998583,1.0657246877839655,1.478957570689821,99.03913697201007,0.11104486991071667,0.09034658377907602,119.88738423715776,2.701087225148305,0.07080357702543046,80.20362187030099,1.81617007985202,-0.9517336803168044,False,False,False,False,0,1.0,False
1261,67.40482915096982,99.04867868230696,121.16995758490056,78.7664732421535,-0.1231821966762126,normal,0,65.49175430516107,1.1196768748608539,1.7085954785361583,99.03691476195716,0.11013051309237518,0.10681799275670023,119.9374164341588,2.7107862213431755,0.4546803215382426,80.25418158830914,1.751045836438367,-0.84961130953696,False,False,False,False,0,1.0,False
1262,66.83588948505573,98.98664510381816,116.7391640270498,78.56990440440636,-0.3737795941777247,normal,0,65.554361743439,1.1410894900203168,1.1230738279728705,99.02697455865251,0.09996956399013848,-0.40341733248259326,119.89025661679042,2.754831937886006,-1.1438420421968476,80.19884906043087,1.7778622627636917,-0.9162378268226001,False,False,False,False,0,1.0,False
1263,67.40535537639214,98.80904910810428,123.96411331699971,79.84131250500269,-0.0147665897996232,normal,0,65.58831011627385,1.181158800441186,1.5383581440866287,99.01103102638996,0.09503014033115402,-2.125451120895228,119.92438544881131,2.799894004526792,1.4428145714291634,80.28917717119506,1.6829496947624267,-0.26611886712133487,False,False,False,False,0,1.0,False
1264,67.06158332367278,98.8008679358257,116.92401134769584,80.24136207291585,0.1174237375855997,normal,0,65.6015169080482,1.195742014586853,1.2210547072974236,98.99533022674979,0.08917548806653434,-2.1806697685690235,119.8641598690587,2.8455138365095447,-1.033257502964525,80.2382747622271,1.6595972031785762,0.0018602771099084814,False,False,False,False,0,0.9608587541381335,False
1265,66.03247859999308,98.80097590211348,116.2455883129158,79.70367771863643,-0.2694849934917387,normal,0,65.59361177486844,1.1919506567017164,0.36819210816918424,98.98657828218701,0.09494820415482229,-1.9547750452540436,119.7476978274477,2.921284118040872,-1.1988253702897436,80.20023842614279,1.6582934802650735,-0.29944078862746765,False,False,False,False,0,1.0,False
1266,65.31309438569218,98.80759606800224,119.50042796189092,79.55735413095685,0.0034040541245894,normal,0,65.57026751395298,1.1903019790465563,-0.21605704500869685,98.97795711074961,0.09911678738292387,-1.7187910065043503,119.87255793614314,2.8231306542766954,-0.13181464828363032,80.24689593923807,1.6180439330322987,-0.42615765505759945,False,False,False,False,0,0.9988653152918036,False
1267,65.76013202805117,98.68348461394083,116.16210750663124,81.52098324701139,-0.1609304056352837,normal,0,65.57687912103074,1.1908039938090489,0.15389006752845766,98.96977486256586,0.1125264826234171,-2.5442033017518684,119.71722372597971,2.8963343097648764,-1.2274536842527224,80.19531900946836,1.5481595425368846,0.8562839947171914,False,False,False,False,0,1.0,False
1268,65.41339843257694,98.8184720455896,124.68582160857412,79.54158215014911,0.1337601670728477,normal,0,65.61407933119553,1.1666417128489115,-0.1720158780612498,98.96532811632595,0.1158451671683146,-1.2676926826215962,119.93447593931339,3.0180235957393022,1.574323565915272,80.15770418247283,1.5499356949054233,-0.3975145771201247,False,False,False,False,0,0.955413277642384,False
1269,65.40265075756624,98.86513150110322,119.30789019095084,79.66996837873253,-0.4628814182597807,normal,0,65.64900503457326,1.1430910570457766,-0.21551588168637337,98.96170819344906,0.11726166560438275,-0.8235998682780523,119.95909047826086,3.0095060593098037,-0.21638111852127792,80.13169029639948,1.5514024978534098,-0.2976158142750244,False,False,False,False,0,1.0,False
1270,64.85875571291338,98.96588316037511,110.33649750647872,79.64687945794779,0.1423777696097995,normal,0,65.6613530585083,1.1320682352330984,-0.7089655204658752,98.95944408567634,0.11647467428720537,0.055283045333081454,119.72092981456528,3.4611638266723666,-2.711351666098089,80.13186037715414,1.5513472151637273,-0.3126191960548084,False,False,False,False,0,0.9525407434634001,False
1271,65.04690999508668,99.045435049961,120.59984555437512,83.08657546590254,-0.363551319490604,normal,0,65.67097167458186,1.125337177686418,-0.5545552851796773,98.96285075920044,0.11747452936768281,0.7029974174408876,119.75332431116662,3.4648101546355896,0.24431966123048154,80.23528208830653,1.6419210982198789,1.7365593149922331,False,False,False,False,0,1.0,False
1272,63.94069499561674,99.1401766401904,121.66051796056212,79.01757075034851,-0.0419880692446787,normal,0,65.63694608434966,1.1623527169839327,-1.4593256108475798,98.96741176546897,0.12168191575491391,1.419807320172477,120.00932217135572,3.30354648147702,0.4998252025405575,80.227966613413,1.6470031305899324,-0.734908052440037,False,False,False,False,0,1.0,False
1273,63.16281659858652,99.16637186589568,118.73570325482936,81.19259221388307,-0.1417836232965398,normal,0,65.55116772578691,1.2466726109717376,-1.9157805394784106,98.97835382805175,0.12438295703696793,1.5116061100561475,119.89894324522538,3.2883983145613924,-0.35374059925924006,80.31713358695687,1.623454469778016,0.5392566550054895,False,False,False,False,0,1.0,False
1274,62.95115773928031,99.12741531564065,115.93232092271636,78.50324461212507,-0.0721405853617723,normal,0,65.45906244685334,1.333268196534101,-1.8810204234170236,98.98661874679026,0.12581514695870238,1.1190748670079116,119.76722042011718,3.367218657934448,-1.1388923283506833,80.18529970152066,1.6040561593830374,-1.0486260593535284,False,False,False,False,0,1.0,False
1275,63.24920302352625,98.94362837257204,119.69007895000053,80.69988966285052,-0.3058781513554868,normal,0,65.38708335065903,1.3930371000891557,-1.5346901579261245,98.9869964427231,0.1256633679279492,-0.3451130656941067,119.80361827857074,3.3600397593516633,-0.033791066981933626,80.24147886292673,1.5910988542618212,0.28810956572303836,False,False,False,False,0,1.0,False
1276,64.0848227854101,98.9705367938964,118.55488359831946,81.09246638357668,0.3320275281027564,normal,0,65.36079502680975,1.4103970179643022,-0.9046901157245304,98.9869786393359,0.12566573979761494,-0.13083793137239738,119.91027079842715,3.2633639273055843,-0.41533436977921395,80.31298827822806,1.5790857660031732,0.49362619949488534,False,False,False,False,0,0.8893241572990812,False
1277,64.21666122726923,99.00852837784475,117.0732842404229,82.16851857360548,-0.2573126155220674,normal,0,65.36041250486839,1.4107163257049473,-0.8107592268967486,98.98715249624443,0.12569272198962475,0.1700645929370925,119.76940693779325,3.2924200771089898,-0.8188878193628831,80.39389183669151,1.6106517773803986,1.1018065865237905,False,False,False,False,0,1.0,False
1278,64.97930273716868,98.945827997353,116.80852478971576,79.23146366141486,-0.2415307211951451,normal,0,65.37832810828212,1.4020345595980435,-0.2846045187558267,98.98343764678462,0.125194732312234,-0.30040920042720215,119.72645718681329,3.3232486421303964,-0.8780361361185919,80.27330632668168,1.5549596989420853,-0.67001264790054,False,False,False,False,0,1.0,False
1279,65.3125179923283,98.79935045683403,120.46870724681216,77.77207487034964,0.3589641170171035,normal,0,65.41706410441755,1.3828622127017547,-0.07560125016721408,98.9786675738584,0.12946356486421098,-1.3850778573295621,119.6114720746822,3.231624639518529,0.26526446222964756,80.12363109611351,1.572905795128353,-1.4950394569383472,False,False,False,False,0,0.8803452943276322,False
1280,65.50401154129895,98.97680479001195,122.70906540116896,78.43202935347885,0.0645403272151328,normal,0,65.46906808891939,1.3545977959381506,0.025796182811123197,98.97788225414381,0.12939885424072092,-0.008326689893629051,119.65314235848818,3.264164509564799,0.9362037463878349,80.09768863253397,1.5947554665933361,-1.0444606172840067,False,False,False,False,0,0.9784865575949557,False
1281,64.95435714993819,98.94202603400043,121.3846315139913,81.92908314627334,-0.2508513046921197,normal,0,65.49595759432724,1.3353324370205593,-0.405592217618472,98.97628523348637,0.12954052575983094,-0.2644670406035504,119.54583117341919,3.146592284365636,0.5843783288062104,80.08020570903918,1.5707318764956901,1.1770802292234746,False,False,False,False,0,1.0,False
1282,65.07140168874238,98.86752790732916,114.81600642423486,84.16350322497334,-0.025757535180769,normal,0,65.50980743202798,1.3284561461640685,-0.330011453183081,98.97310396071937,0.13104208696603825,-0.8056652319462114,119.35933438348148,3.2574037477892244,-1.3947696727279042,80.21178113850972,1.738848316645416,2.272608857618631,False,False,False,False,0,1.0,False
1283,64.42349412517342,98.90046866062944,121.84643401366796,81.66890682402544,-0.0471458938571597,normal,0,65.49968572083685,1.335761691587117,-0.8056763436483407,98.96961937323573,0.1315534093915787,-0.5256474379957347,119.31309990782087,3.2100183606755235,0.7891961419541441,80.32363971717777,1.7203373101481254,0.7819786845940352,False,False,False,False,0,1.0,False
1284,64.57000486284805,99.08323147977164,122.31742203608114,77.4757211404233,-0.3375301675149262,normal,0,65.48950226726961,1.3418350505020888,-0.6852536785929869,98.96850602298383,0.13040262607619926,0.8797787302287212,119.34407020449375,3.2351143727074265,0.9190870828777015,80.27123904505879,1.7833289474138803,-1.5675839887472518,False,False,False,False,0,1.0,False
1285,64.69744141036956,99.21253434133128,124.1810902525433,81.60130576222568,-0.1516525188036457,normal,0,65.43611268917056,1.340373979240417,-0.5510934188826869,98.97404961896602,0.13717945854855382,1.7384871240095097,119.5285380207989,3.349745578022705,1.3889270463611487,80.23306564584739,1.7402537272466099,0.7862302461739801,False,False,False,False,0,1.0,False
1286,63.84535951274982,99.20174891345803,117.15033673172432,78.11241781795692,-0.0052761423750601,normal,0,65.34790390871112,1.3555052482266452,-1.108475528167091,98.97932713481075,0.14286798684708493,1.5568342744645178,119.4148282433413,3.37129736871894,-0.6716973508858597,80.03128988887468,1.614975318383104,-1.18817423961557,False,False,False,False,0,1.0,False
1287,63.98127440962926,99.24821274329288,119.83019208190612,79.30171476573751,0.2532835811675104,normal,0,65.2330867310076,1.3188163055936248,-0.9491938460791781,98.98378488686282,0.14917746502447576,1.7725723948096017,119.49256660605074,3.352409784132944,0.10071127863108117,79.98669259714903,1.6160695553862021,-0.4238541770238486,False,False,False,False,0,0.9155721396108298,False
1288,64.4496819329481,99.18758342732096,121.7025727509115,80.37446215373059,-0.0377659686452059,normal,0,65.14381091280765,1.2760810637097482,-0.5439536715963993,98.98516075236351,0.15090840261935354,1.3413611929087281,119.34244108778368,3.135195952414322,0.7527860136813295,80.03694381305226,1.6034389245626535,0.21049653685461656,False,False,False,False,0,1.0,False
1289,64.03108305564749,99.09318948908415,118.41733890558116,80.71073771094193,-0.0227290415228014,normal,0,65.03139267172521,1.2173366547765831,-0.8217197865132181,98.98321840914167,0.14905781012199584,0.737774691929777,119.29977222894027,3.1389068605540125,-0.28112759077004307,80.06896290126194,1.6071014244465078,0.3993368432866748,False,False,False,False,0,1.0,False
1290,64.4175530964532,98.94117562816416,121.65572955103988,80.13088418934244,-0.1630333341920399,normal,0,64.94593057109849,1.1645695057115522,-0.4537105531734178,98.97961861352539,0.14871379427550208,-0.25850315734672713,119.35234218482306,3.1654947764030603,0.7276547677119073,80.12415531970261,1.5786567944388523,0.004262401849175307,False,False,False,False,0,1.0,False
1291,65.66821049752102,99.00302448991263,119.92792102134628,78.79777570590082,0.2191781562416468,normal,0,64.8880432826502,1.0780797071880013,0.7236637603593862,98.97809680711225,0.1482154827797332,0.16818541715663507,119.3109409660379,3.1489817819611035,0.19593001739252222,80.12519873516086,1.5777385666805748,-0.8413453643671964,False,False,False,False,0,0.9269406145861178,False
1292,65.65281238850523,99.03212713439312,117.46063555003336,82.11991652934867,0.1804643503001902,normal,0,64.84860737943184,1.0246871859025086,0.7848297706241633,98.97961287479808,0.1485381989400088,0.35354043585954653,119.33499001680404,3.1313693403997243,-0.5985734236420092,80.24353247265893,1.5901461977810545,1.1800072592747233,False,False,False,False,0,0.9398452165666032,False
1293,65.30168305617003,99.19731566754471,117.71627328392836,78.94486719020549,0.1578669545963035,normal,0,64.77848496875778,0.9091552296075421,0.5754771796650223,98.99255509344609,0.15007145155015367,1.3644205608966058,119.12672868236832,3.018614790013264,-0.46725253023548813,80.21365096216569,1.6063059618867785,-0.7898767744532798,False,False,False,False,0,0.9473776818012322,False
1294,65.6844045011749,99.1379856197637,123.74786806882456,82.50902549072399,0.0223677730139163,normal,0,64.73257900800785,0.820329309362743,1.1602968250719423,99.00379234957737,0.1478279020800518,0.9077668579349899,119.35419057307261,3.102834190981678,1.4160207169696903,80.28923974275929,1.6601091869028906,1.3371323798923962,False,False,False,False,0,0.9925440756620278,False
1295,65.34988182431142,99.06672407934704,117.01074401280998,77.28124021842066,-0.3197147123807353,normal,0,64.7098257821518,0.7920087433633127,0.8081426468116901,99.01265062215181,0.14314345250157656,0.3777571118360051,119.3796957630691,3.079457177941428,-0.7692757565288582,80.20849182608544,1.746251989692597,-1.6763053814358564,False,False,False,False,0,1.0,False
1296,64.3503371575184,99.06218597333778,116.49599914749116,80.43106068388884,0.217333979768607,normal,0,64.677733874546,0.7862056409187983,-0.416426313915783,99.02113695232967,0.13802264165471254,0.2974078782725931,119.27954813592243,3.1239281323284787,-0.8910413013747832,80.23761537784982,1.742299268545783,0.11102874777677195,False,False,False,False,0,0.927555340077131,False
1297,63.9905381646995,99.09998013055494,121.03313659419544,77.54769807353694,0.0114659495875563,normal,0,64.61874741243427,0.7683778274123615,-0.8175785730964816,99.0350201362168,0.12301977692965065,0.5280451319244918,119.44191577217457,3.0826243925870833,0.5161903039005817,80.10517253873401,1.7916952513879423,-1.427404835289885,False,False,False,False,0,0.9961780168041479,False
1298,64.10337369478407,98.98620661721472,119.90828164697253,78.33183473601473,-0.0617183042972687,normal,0,64.57507992117452,0.7588254175516811,-0.6216268135988289,99.0406112886043,0.1164761266779803,-0.4670886038302806,119.28266444012118,2.9215769261841826,0.21413682496063935,80.06484762492956,1.8182342155735232,-0.9531296210748,False,False,False,False,0,1.0,False
1299,64.38443769811701,98.8076839559426,116.0651358677198,78.97397558213316,0.0896918123785263,normal,0,64.54113948585955,0.7431428318840052,-0.21086362004631887,99.03869637043228,0.11988297938241968,-1.9269825931900406,119.17457262934683,2.9800143422575696,-1.043430133048087,80.04164786504289,1.8278611916918361,-0.5841101544048359,False,False,False,False,0,0.9701027292071579,False
1300,64.97940836384937,98.84249630446762,118.44173947773145,83.04121090946195,0.0448379407656032,normal,0,64.54516124089074,0.7452444888148303,0.5826908208998975,99.03458347523537,0.12449500180263122,-1.542930784259721,119.44474736172191,2.4758817300313583,-0.4051113879247211,80.15479224676002,1.9059679989305907,1.5144108738034705,False,False,False,False,0,0.9850540197447989,False
1301,65.22533302972053,98.79650094748244,117.54965556521834,82.61604933220465,-0.2138395987123799,normal,0,64.55110867537854,0.7500830249638959,0.8988663013330294,99.0262856718194,0.13182683074745602,-1.7430800925280237,119.34307436208334,2.489403189859724,-0.7204211853548945,80.13910804230343,1.8828056847016434,1.3155586420983878,False,False,False,False,0,1.0,False
1302,66.05836139382123,98.65560454570888,118.07499736125928,81.74849752511439,-0.0641595722972089,normal,0,64.62169755531868,0.7892780197970494,1.8202253229755083,99.01013326867003,0.1462847278657356,-2.423552534387224,119.22355700877324,2.460205076428496,-0.46685524654771393,80.23013893479562,1.8927033216749023,0.8022168994637439,False,False,False,False,0,1.0,False
1303,66.0340336428225,98.6647244278249,127.57491119041994,80.06657150043372,-0.3808185584831325,normal,0,64.71740479012655,0.7803049208995496,1.6873260919309703,98.993411687401,0.15614823375758205,-2.104969436198568,119.51819727329294,2.8912972290951915,2.786539493778813,80.19260491101399,1.884104323521119,-0.06689301065066529,False,False,False,False,0,1.0,False
1304,65.75918158676579,99.04657398656896,119.09226028597791,80.37611789874269,0.0172053269197915,normal,0,64.81100558504274,0.727779672583511,1.3028338622830313,98.99071697643194,0.15444419480031488,0.36166467900743693,119.62352858540164,2.8126467035973475,-0.18888554283914943,80.25503402056792,1.8570317522866975,0.06520291213420189,False,False,False,False,0,0.9942648910267362,False
1305,64.10140602634922,99.1767537054586,117.35624716748356,82.53295832366271,0.266025553460228,normal,0,64.8394123518035,0.6797649254820263,-1.08567873655875,98.99848782086151,0.15782115774825278,1.1295436374978376,119.54573419265108,2.8428557761103783,-0.7701716856573003,80.31613630926164,1.9017911597036223,1.165649552575766,False,False,False,False,0,0.9113248155132574,False
